Timestamp,Ch0_Alpha,Ch0_Beta,Ch0_Gamma,Ch1_Alpha,Ch1_Beta,Ch1_Gamma,Ch2_Alpha,Ch2_Beta,Ch2_Gamma,Ch3_Alpha,Ch3_Beta,Ch3_Gamma
1733462009.2327476,10025.0546875,39906.96875,30007.44140625,10523.6640625,39411.453125,29956.078125,10033.5625,39958.03125,29990.765625,10045.3984375,39948.875,30001.30078125
1733462009.259017,10029.6015625,40013.484375,30006.26953125,10347.8125,40254.953125,30000.22265625,10028.4765625,40011.15625,30007.921875,10022.5,40029.078125,30001.53515625
1733462009.2832828,9980.6640625,40035.828125,29998.7578125,10357.7734375,39971.046875,30042.3984375,10016.0546875,40011.484375,29997.3984375,10018.328125,40003.484375,29998.640625
1733462009.3151262,9983.3828125,39999.953125,29990.5078125,10213.328125,40079.109375,30030.73828125,10015.515625,39992.8125,30000.52734375,10017.0625,39990.34375,30004.69921875
1733462009.3498433,10098.71875,39942.296875,30000.140625,9998.4296875,39834.140625,30059.19140625,9998.03125,39987.46875,30002.47265625,10000.09375,39987.671875,29998.37109375
1733462009.3772871,9929.96875,40030.75,29998.546875,9065.5234375,40154.109375,29953.27734375,9934.7265625,40009.5625,29992.27734375,9932.640625,40008.4375,29998.7578125
1733462009.400467,9905.4296875,,,,,,,,,,,
1733462009.417697,,40018.8125,30002.66015625,9780.15625,40030.515625,29947.88671875,9978.3671875,40004.671875,30003.48046875,9975.2734375,40014.234375,29995.2890625
1733462009.4397097,10041.484375,39973.125,30001.078125,10450.75,39795.546875,29975.0390625,10036.1640625,39978.9375,29996.53125,10038.3671875,39976.453125,29996.6484375
1733462009.478727,10065.8359375,40015.46875,30006.375,10433.4765625,40235.390625,29955.75,10028.59375,40027.046875,29996.90625,10026.6953125,40020.5,30000.48046875
1733462009.5007417,10030.8203125,39999.671875,29991.90234375,10012.9609375,39812.515625,30074.02734375,10004.640625,39977.96875,30002.73046875,10012.328125,39977.453125,29995.39453125
1733462009.526308,10030.5390625,39948.265625,30004.25390625,9779.40625,40101.625,30088.5703125,,,,,,
1733462009.5378168,,,,,,,9985.4453125,40007.078125,29999.390625,9978.3671875,40012.328125,30012.33984375
1733462009.5638382,9828.671875,40085.578125,29989.81640625,9685.0234375,40061.5625,29972.6484375,9968.9921875,40005.015625,30001.640625,9968.59375,40002.53125,29994.22265625
1733462009.585869,9991.6796875,39948.84375,29995.21875,10195.1171875,,,,,,,,
1733462009.5983763,,,,,39787.609375,29976.2109375,10003.984375,39984.1875,29996.70703125,10014.859375,39979.9375,29993.02734375
1733462009.6250708,10164.0859375,39968.546875,30009.64453125,10307.125,40093.640625,29937.36328125,10037.3359375,39994.109375,29994.890625,10023.8359375,40010.125,29999.4140625
1733462009.6530864,9924.9296875,40063.53125,30002.80078125,9491.078125,39985.765625,29966.3203125,9959.4296875,40011.390625,30003.03515625,9966.2265625,40003.109375,29996.7890625
1733462009.6800578,9953.8984375,39967.359375,30000.75,,,,,,,,,
1733462009.6917386,,,,9536.4765625,40051.5625,30071.61328125,9969.2265625,40001.21875,29998.30078125,9958.890625,40002.046875,30005.578125
1733462009.7135348,10007.7578125,39986.46875,29991.19921875,10351.0703125,39909.84375,30064.9921875,10009.3046875,39997.875,30006.57421875,10019.6171875,39985.03125,30003.609375
1733462009.7460706,9998.2421875,40042.6875,29993.26171875,10380.953125,40181.09375,29996.87109375,10028.1015625,40000.3125,29990.34375,10031.40625,40013.3125,29999.73046875
1733462009.7779784,10105.09375,39932.15625,30001.91015625,10583.3828125,39740.75,29978.89453125,10048.2578125,39980.09375,30008.4140625,10040.5703125,39985.578125,29992.95703125
1733462009.800999,9925.6328125,40058.078125,30001.78125,,,,,,,,,
1733462009.8158476,,,,9686.6640625,40158.671875,29942.0625,9967.890625,40016.75,29989.359375,9972.625,40007.140625,29998.8515625
1733462009.8435779,9970.5625,40000.65625,30007.5703125,9715.9375,39988.734375,29952.15234375,9984.015625,39994.6875,30003.01171875,9984.1796875,39994.328125,30001.48828125
1733462009.8663487,10045.0234375,39941.578125,30006.12890625,9548.3125,40073.796875,30006.2109375,9964.0234375,40003.8125,29995.5234375,9964.609375,40010.921875,30003.65625
1733462009.8980823,9977.2421875,40045.296875,29996.70703125,10271.6171875,39855.453125,30118.5234375,10018.796875,39990.265625,30006.4453125,10015.5859375,39985.921875,29997.328125
1733462009.9347837,9954.4609375,39975.703125,29987.859375,10242.5546875,39933.84375,30018.83203125,10011.953125,39993.765625,30005.30859375,10012.234375,39986.46875,30005.9765625
1733462009.9569795,9961.5390625,40034.5,29992.96875,9426.3671875,40406.953125,29932.640625,9963.4609375,40025.125,29992.60546875,9957.484375,40033.78125,29992.4765625
1733462009.989874,10092.7421875,39952.4375,30000.421875,10659.7421875,39441.46875,,,,,,,
1733462010.0027108,,,,,,29965.01953125,10042.609375,39968.6875,29991.9375,10047.1328125,39968.234375,29990.07421875
1733462010.0249035,10099.9140625,40004.890625,30012.87890625,9983.265625,40370.640625,29938.0546875,10001.2890625,40018.1875,30000.66796875,10007.0546875,40010.578125,30001.5
1733462010.0468647,9906.625,40043.09375,29996.58984375,9761.5,39847.296875,30036.90234375,9985.046875,39987.328125,30001.546875,9983.640625,39994.578125,29998.0546875
1733462010.0874817,9929.4765625,39938.59375,30008.0859375,10003.4921875,39953.015625,30069.703125,9993.2734375,39991.6875,30003.92578125,9983.875,40001.625,30004.921875
1733462010.1117127,9991.9140625,40039.40625,,,,,,,,,,
1733462010.1235662,,,29991.19921875,9919.28125,40211.453125,30015.22265625,9987.0859375,40024.46875,30004.0078125,9992.5234375,40009.90625,30003.8671875
1733462010.148584,10032.296875,39985.734375,29983.1484375,10313.546875,39777.609375,30011.47265625,10023.1796875,39980.921875,29995.04296875,10023.0625,39980.609375,29995.546875
1733462010.171715,10007.2421875,39992.03125,30011.14453125,9393.90625,40054.546875,29988.421875,9967.8671875,39997.46875,29996.5078125,9963.671875,40006.09375,29997.4921875
1733462010.2120228,9982.515625,40033.859375,29992.3359375,10060.3046875,40145.1875,29916.328125,9992.640625,40028.078125,29987.5546875,9996.6015625,40012.0625,29995.60546875
1733462010.2342718,10024.1640625,39984.96875,30007.6875,10550.03125,39713.046875,29969.23828125,10034.8515625,39971.046875,30002.28515625,10043.3359375,39972.734375,29997.33984375
1733462010.2680461,10010.078125,40025.75,29994.52734375,10143.203125,40333.859375,30026.9765625,10013.125,40013.75,30002.33203125,9997.0703125,40032.375,30002.12109375
1733462010.2939906,10067.640625,39932.34375,29998.3359375,10184.2421875,39667.453125,30100.74609375,10014.6015625,39973.953125,,,,
1733462010.3071659,,,,,,,,,30014.47265625,10021.703125,39956.21875,30009.8203125
1733462010.3280976,9968.1953125,40033.734375,30005.9765625,9295.0234375,40409.953125,30007.76953125,9951.1796875,40027.546875,29991.52734375,9954.71875,40030.75,30000.890625
1733462010.3565288,9892.7265625,40004.984375,29989.01953125,9673.6796875,39683.0625,29984.21484375,9970.5625,39985.609375,29996.37890625,9968.2421875,,
1733462010.3681643,,,,,,,,,,,39990.75,29991.87890625
1733462010.3916798,9957.4375,40010.984375,30000.234375,9930.671875,40206.3125,29904.57421875,9997.09375,40015.265625,29988.03515625,9995.265625,40010.0,29992.0078125
1733462010.4160793,10093.46875,39943.484375,30015.55078125,10367.8515625,39846.4375,29941.921875,,,,,,
1733462010.430596,,,,,,,10022.6640625,39983.65625,29998.76953125,10024.6328125,39980.3125,30003.33984375
1733462010.4546344,9995.40625,40037.1875,29996.23828125,10064.6640625,40067.4375,30033.62109375,9998.1953125,40000.203125,30009.4453125,10001.0546875,40010.1875,29994.55078125
1733462010.4760478,9993.5078125,40037.75,29978.19140625,,,,,,,,,
1733462010.4920778,,,,10669.4453125,39965.53125,30052.5,10046.359375,39997.6875,29997.75,10038.2734375,40004.171875,30002.1796875
1733462010.5220096,10087.3984375,39916.59375,29999.0859375,10052.734375,39866.40625,30096.31640625,10003.5859375,39998.421875,30003.57421875,10014.25,39982.765625,30003.12890625
1733462010.5490615,9883.0703125,40081.1875,29991.52734375,9261.8828125,40327.34375,29985.140625,9945.7421875,40019.046875,29996.34375,9940.046875,40027.6875,30006.36328125
1733462010.577078,10037.96875,39915.609375,30020.7890625,10108.421875,39588.3125,29943.28125,10006.1171875,39962.71875,30002.8359375,10007.5234375,39966.21875,29993.625
1733462010.5995333,10019.2421875,40043.640625,30003.08203125,9647.1015625,40364.828125,,,,,,,
1733462010.6110704,,,,,,29925.9609375,9976.1875,40026.71875,29986.59375,9981.953125,40021.296875,29988.46875
1733462010.6326196,9973.421875,39982.234375,30009.796875,10189.7734375,39663.796875,30016.1484375,10006.890625,39978.359375,30005.0859375,9997.3984375,39988.328125,30005.0625
1733462010.668159,9953.125,40025.546875,29995.37109375,10111.234375,40278.46875,30010.98046875,10014.4140625,40011.265625,30001.69921875,10018.234375,39999.8125,30002.5546875
1733462010.692178,10011.203125,39976.3125,29987.3203125,10324.046875,,,,,,,,
1733462010.7084439,,,,,39874.1875,30068.91796875,10011.109375,40004.875,30003.29296875,10006.1640625,40004.78125,30001.9921875
1733462010.7354293,10007.875,40023.3125,29995.96875,9830.7109375,40074.671875,30020.1328125,9991.046875,39999.765625,29997.33984375,9998.6875,39996.171875,30000.7734375
1733462010.7574656,10030.6796875,39968.59375,29994.5859375,9881.5,39890.3125,29976.57421875,9989.125,39989.984375,29994.2578125,9991.1875,39991.625,29996.02734375
1733462010.7890701,9988.6328125,40024.703125,30008.77734375,9761.9453125,40124.96875,29933.8828125,,,,,,
1733462010.8015287,,,,,,,9988.984375,40002.234375,29998.2421875,9976.140625,40011.90625,29995.921875
1733462010.8161535,10001.21875,39983.640625,,,,,,,,,,
1733462010.8286893,,,30008.63671875,10418.1953125,39848.71875,29946.15234375,10028.4765625,39991.6875,29999.40234375,10036.140625,39980.890625,29995.48828125
1733462010.8442707,10047.53125,40004.15625,,,,,,,,,,
1733462010.8557954,,,29994.01171875,9808.328125,40122.890625,30010.13671875,9980.3359375,40017.359375,29996.98828125,9987.6484375,40014.75,30001.5
1733462010.8818326,9949.8671875,40032.609375,29974.95703125,9715.2109375,40021.578125,30082.6171875,9983.0546875,39989.625,30002.109375,9965.921875,40008.828125,30002.00390625
1733462010.9068913,9994.3046875,,,,,,,,,,,
1733462010.9184365,,39934.015625,30009.87890625,10246.8671875,39874.75,30044.70703125,10010.6171875,39990.21875,30008.6484375,10030.8671875,39970.3125,30004.4296875
1733462010.942427,9954.0859375,40044.40625,30001.0078125,10149.578125,40074.90625,29992.0078125,10009.7265625,40001.34375,29997.48046875,9988.6328125,40018.515625,30000.73828125
1733462010.9759564,10014.8828125,39986.90625,30001.8984375,9982.7265625,40000.125,29944.37109375,9994.8671875,40003.0625,30001.828125,10007.171875,39989.921875,29997.375
1733462011.0019872,10057.1640625,39955.03125,30006.84375,10132.984375,39921.5625,29920.32421875,10011.25,39995.96875,29981.0390625,10013.3828125,,
1733462011.0173948,,,,,,,,,,,39998.40625,29985.38671875
1733462011.0299013,9924.109375,40125.578125,29987.15625,,,,,,,,,
1733462011.0419064,,,,9856.7734375,40110.015625,29982.83203125,9976.8671875,40013.734375,30005.02734375,9966.2734375,40019.15625,29995.60546875
1733462011.0646596,10079.1484375,39844.296875,30013.48828125,9742.234375,40070.28125,30038.6484375,9997.3515625,39986.8125,29996.2734375,10006.1171875,39972.671875,30006.97265625
1733462011.089807,9927.25,,,,,,,,,,,
1733462011.1030262,,40111.484375,29984.98828125,10027.984375,39818.9375,30100.18359375,10002.2734375,39996.671875,30007.0078125,10000.328125,40005.109375,30006.69140625
1733462011.1255562,10052.828125,39928.578125,30008.53125,10286.828125,40034.046875,30033.24609375,10012.7734375,40002.203125,30002.84765625,10013.125,40002.96875,30001.79296875
1733462011.162518,10021.3984375,40029.640625,29993.54296875,10006.3046875,40044.84375,29929.44140625,9998.4765625,39997.0,29995.453125,9999.015625,39995.53125,29997.62109375
1733462011.185431,9897.0859375,40034.734375,29998.6171875,9727.75,40082.90625,29913.52734375,9970.984375,40018.625,29993.7421875,9974.1953125,40016.703125,29993.94140625
1733462011.2176092,10060.6328125,39942.5625,30017.87109375,10082.7109375,39860.171875,29977.41796875,10015.609375,39976.328125,29997.28125,10006.0703125,39988.75,29995.078125
1733462011.2501924,10045.375,40011.390625,29996.859375,10119.625,40000.59375,30058.23046875,10008.5078125,40001.203125,30004.2421875,10006.9375,39985.15625,30005.73046875
1733462011.2776654,9973.2109375,40015.25,29991.99609375,9825.6484375,40108.84375,30070.34765625,9981.3671875,40010.546875,30002.63671875,9992.8984375,40007.78125,30001.95703125
1733462011.3101141,9953.3359375,39962.21875,,,,,,,,,,
1733462011.3226254,,,29993.75390625,10089.765625,39789.5625,30073.23046875,10010.5,39982.3125,30003.26953125,10004.8984375,39989.71875,30004.06640625
1733462011.344652,9928.6328125,40053.421875,30002.109375,9800.8515625,40222.5625,29941.79296875,9973.0,40017.25,29995.58203125,9976.3984375,40018.59375,29994.17578125
1733462011.3742547,10105.515625,39979.90625,29997.87890625,10105.5859375,40016.71875,29910.6328125,10005.0859375,39993.890625,29993.40234375,10003.6796875,,
1733462011.3867607,,,,,,,,,,,39998.453125,29991.59765625
1733462011.398762,10061.4765625,39976.4375,30003.59765625,10508.171875,39767.90625,29964.90234375,10047.484375,39979.015625,,,,
1733462011.4165049,,,,,,,,,30006.19921875,10043.5234375,39979.96875,30000.64453125
1733462011.443521,9868.046875,40061.3125,30000.1875,9799.75,40141.140625,30026.21484375,9975.4609375,40024.328125,29997.0,9979.84375,40013.1875,30007.7109375
1733462011.470041,10076.9453125,39889.8125,30010.1015625,9613.4921875,39964.421875,30089.07421875,9976.4453125,39980.984375,30007.21875,9978.15625,39989.515625,30006.5859375
1733462011.4935808,9949.75,40111.15625,29974.96875,9929.0078125,40104.609375,30014.84765625,9997.0,40016.46875,29997.78515625,9986.828125,40011.546875,29994.85546875
1733462011.5261137,10037.4296875,39931.140625,,,,,,,,,,
1733462011.539591,,,30001.78125,10502.8046875,39786.625,30010.74609375,10034.5,39982.125,29994.15234375,10044.8828125,39977.65625,29996.80078125
1733462011.5658884,10015.6328125,39993.296875,30005.765625,9723.953125,40207.3125,29922.85546875,9970.9140625,40010.53125,30005.1796875,9972.015625,40027.46875,29991.09375
1733462011.5919056,9881.3828125,40044.9375,30004.51171875,9738.765625,39924.359375,29926.01953125,9985.5390625,39992.15625,29986.734375,9974.265625,39983.8125,29997.9375
1733462011.6209526,10045.0,39938.71875,30015.46875,10025.9921875,39927.8125,30006.80859375,9994.0234375,40001.5,29999.4140625,10006.9140625,39993.984375,30003.140625
1733462011.6441739,10055.59375,40046.453125,29983.65234375,10225.9609375,40112.921875,30050.07421875,10016.828125,40003.109375,29997.73828125,10011.4375,40016.25,29994.62109375
1733462011.6876147,10079.359375,39975.140625,29992.04296875,10226.0078125,39942.546875,30056.21484375,10022.03125,39989.578125,30009.66796875,10022.2421875,39984.90625,30004.2890625
1733462011.7101278,9901.0703125,40020.546875,29992.265625,10107.625,39986.953125,30033.22265625,9998.828125,40002.109375,29999.765625,9999.0390625,,
1733462011.7250433,,,,,,,,,,,40002.390625,29998.34765625
1733462011.7486145,9904.6328125,40007.203125,29998.6171875,9720.8359375,40055.34375,29948.54296875,9971.6640625,40001.28125,29996.4375,9972.0625,40004.25,29999.44921875
1733462011.7706356,10099.0234375,39954.015625,30009.9140625,9786.25,39877.359375,,,,,,,
1733462011.784147,,,,,,29942.9765625,10001.4296875,39995.078125,29992.91015625,9992.6171875,39985.09375,29996.71875
1733462011.8055673,10024.375,40037.921875,30004.3125,10112.59375,40214.890625,29916.08203125,9998.3828125,40014.140625,29996.7890625,10009.2109375,40021.90625,29993.63671875
1733462011.839631,9926.078125,39988.890625,30007.30078125,10145.9921875,39776.953125,30082.60546875,10003.75,39977.859375,30011.25,10003.7734375,39981.03125,30004.6875
1733462011.8684456,10004.1015625,39985.625,29993.40234375,9811.140625,40098.21875,30097.69921875,9982.75,40010.515625,30001.875,9984.6953125,40000.15625,30006.5625
1733462011.8917787,10010.6875,40007.90625,29989.81640625,9881.78125,39999.203125,30024.9375,9995.21875,39996.046875,29995.125,9985.2578125,40001.8125,30009.24609375
1733462011.9314528,10050.6484375,40021.328125,29999.82421875,10097.1015625,40014.875,29962.3359375,10007.1015625,39999.0,30001.8515625,10013.5,39996.40625,29986.98046875
1733462011.9528506,9966.5546875,39959.046875,29997.3984375,10282.2109375,39942.234375,29925.6328125,10019.8515625,39989.515625,29994.375,10012.890625,39997.890625,29994.08203125
1733462011.9897838,9993.2734375,40010.1875,30017.54296875,9911.0546875,40083.265625,29948.25,9986.171875,40012.75,29996.75390625,10000.6796875,39994.609375,30003.94921875
1733462012.0143044,10009.703125,39988.8125,30001.921875,9923.828125,39912.796875,30034.27734375,9992.4296875,39990.921875,30001.88671875,9992.078125,40008.125,29998.078125
1733462012.059234,9962.9453125,40042.0625,29984.68359375,10051.3984375,40012.40625,30054.234375,10007.8515625,39996.453125,29999.00390625,9993.2734375,40002.28125,29995.9921875
1733462012.0892336,10045.8203125,39942.375,29998.4296875,9970.3515625,40067.078125,30029.4609375,9997.3984375,40006.265625,30003.2578125,10006.3984375,39989.984375,30003.83203125
1733462012.111273,9956.78125,40059.34375,29985.515625,10111.5859375,39967.96875,30003.09375,10003.703125,39998.84375,29998.81640625,9998.828125,40006.390625,30007.62890625
1733462012.151171,10011.8359375,39954.390625,30006.48046875,9945.0625,39854.875,29967.0703125,9992.9921875,39991.40625,29993.953125,9996.3203125,39982.734375,29988.64453125
